iter	Logloss
392	0.03822879236
393	0.03822822467
394	0.03821578284
395	0.03820419149
396	0.0381942582
397	0.03819091871
398	0.03818670204
399	0.03816465119
400	0.0381607035
401	0.03815490286
402	0.03814639623
403	0.03813101718
404	0.0381236958
405	0.0381130495
406	0.0381000712
407	0.0380915428
408	0.03807947174
409	0.03806667864
410	0.0380515387
411	0.03804000049
412	0.03802789782
413	0.03802196368
414	0.03801587662
415	0.0380070335
416	0.03800220942
417	0.03799193145
418	0.03798230958
419	0.0379761063
420	0.03796525333
421	0.03795991675
422	0.03795320878
423	0.0379400768
424	0.03793542916
425	0.03792429818
426	0.03790597176
427	0.03790177561
428	0.03789364454
429	0.03788681318
430	0.03787766823
431	0.03787760496
432	0.0378703876
433	0.03786668341
434	0.03785510583
435	0.03784421641
436	0.03783507154
437	0.03782708908
438	0.03781566085
439	0.03780331619
440	0.03779242932
441	0.03778002385
442	0.03776591704
443	0.03775842229
444	0.0377507206
445	0.03774097445
446	0.03772869915
447	0.03771347403
448	0.03770116966
449	0.03768790338
450	0.03768225218
451	0.03766849621
452	0.0376547603
453	0.0376460079
454	0.03763096217
455	0.0376163497
456	0.03760888046
457	0.03760015944
458	0.03758818016
459	0.03758812189
460	0.03757772222
461	0.03756948701
462	0.03755797193
463	0.03754959851
464	0.03754291876
465	0.03753651696
466	0.03752393299
467	0.03751124074
468	0.03750688291
469	0.03749836807
470	0.03748950609
471	0.03748387454
472	0.03747419682
473	0.03745966658
474	0.03745407705
475	0.03744411544
476	0.03743406285
477	0.03741935835
478	0.03740739866
479	0.03740018406
480	0.03738917222
481	0.03738072958
482	0.03737149872
483	0.03736308098
484	0.03735858216
485	0.03735106989
486	0.03734543124
487	0.03733904938
488	0.03733053356
489	0.03731471506
490	0.03730845879
491	0.03730328696
492	0.03729367931
493	0.03729029562
494	0.03727611177
495	0.037264419
496	0.03725928022
497	0.03725505036
498	0.03724308731
499	0.03723188017
500	0.03721890159
501	0.0372116019
502	0.03720239731
503	0.03718935337
504	0.03717880979
505	0.03716734893
506	0.03715623552
507	0.03714873215
508	0.0371403235
509	0.03713153698
510	0.03712638309
511	0.03712306176
512	0.03710877325
513	0.03709820629
514	0.03708876868
515	0.03708366089
516	0.03707727198
517	0.03706906185
518	0.03706686506
519	0.03706268888
520	0.03706172737
521	0.03705317481
522	0.03704796025
523	0.03704379305
524	0.03704145214
525	0.03703395116
526	0.0370138108
527	0.03700849155
528	0.0370002197
529	0.0369903992
530	0.03697909712
531	0.03697274281
532	0.03696325055
533	0.03694914146
534	0.03694427955
535	0.03693092652
536	0.03692553532
537	0.03691775411
538	0.03690469265
539	0.03689916912
540	0.03689542503
541	0.03688570246
542	0.03687583113
543	0.0368681797
544	0.03685827755
545	0.03685068916
546	0.0368382539
547	0.03683601458
548	0.03682623284
549	0.03682143117
550	0.03681290274
551	0.03680306958
552	0.03679283308
553	0.03678746433
554	0.03677079424
555	0.03675236486
556	0.03674776783
557	0.0367338307
558	0.03672445186
559	0.03671778898
560	0.03671016832
561	0.03669789076
562	0.03669397434
563	0.0366886625
564	0.03668433458
565	0.0366726836
566	0.03666349239
567	0.03665546861
568	0.036650872
569	0.03664112145
570	0.03662619311
571	0.03661179062
572	0.03661028324
573	0.03659894587
574	0.03659337079
575	0.03658185877
576	0.03657733197
577	0.03657253737
578	0.03656675846
579	0.03656451429
580	0.03655575755
581	0.03654101371
582	0.03653663507
583	0.03653197855
584	0.03651884089
585	0.03650571373
586	0.03649188097
587	0.03648113297
588	0.03647258701
589	0.03646852274
590	0.03645981994
591	0.03645377868
592	0.03644342286
593	0.03643701253
594	0.03643304766
595	0.03642933671
596	0.03641962281
597	0.0364015982
598	0.0363965771
599	0.03638718465
600	0.03638015139
601	0.03636794205
602	0.03635483164
603	0.03634728632
604	0.03633739476
605	0.03632928487
606	0.0363220659
607	0.03631465272
608	0.03630593756
609	0.03629367529
610	0.03628363493
611	0.03627458715
612	0.03625968055
613	0.03625022003
614	0.03624049461
615	0.03622197526
616	0.03621594495
617	0.03620655867
618	0.03619600451
619	0.03619078107
620	0.0361783945
621	0.03616797872
622	0.03616154122
623	0.03614536577
624	0.0361389434
625	0.03613107403
626	0.03612209772
627	0.03610740489
628	0.03610289658
629	0.03609524097
630	0.03609065333
631	0.03608886479
632	0.03608445956
633	0.03607872339
634	0.03607625634
635	0.03607201688
636	0.03606262251
637	0.03605528374
638	0.03604556959
639	0.03604081848
640	0.03602883375
641	0.03602215001
642	0.0360117384
643	0.03599730053
644	0.03598974696
645	0.03597736387
646	0.03596457594
647	0.03595257626
648	0.03594541643
649	0.03593824029
650	0.03593234754
651	0.03592985292
652	0.03592051146
653	0.0359175391
654	0.03591156274
655	0.03590307616
656	0.03589295725
657	0.03589124891
658	0.03587921714
659	0.03586304716
660	0.03585443461
661	0.03585241177
662	0.03584559841
663	0.03583529034
664	0.03582785222
665	0.03582057448
666	0.03581401727
667	0.03580944028
668	0.03579811151
669	0.03579222281
670	0.035788511
671	0.03578251806
672	0.03577729584
673	0.03576495794
674	0.03575653629
675	0.03574734498
676	0.03574118774
677	0.03573915637
678	0.03572905328
679	0.03572132457
680	0.0357102805
681	0.0356999816
682	0.03568901816
683	0.03568368342
684	0.03567755796
685	0.03566978096
686	0.03566252288
687	0.03564940495
688	0.03564438246
689	0.03563436597
690	0.03562740711
691	0.03561950241
692	0.0356090261
693	0.03560137486
694	0.03558914173
695	0.0355715338
696	0.03556405529
697	0.03555956875
698	0.03555301308
699	0.03554779468
700	0.03553321792
701	0.03551934459
702	0.03550765489
703	0.03549896711
704	0.03549341428
705	0.0354771311
706	0.03547081882
707	0.03546435001
708	0.03545686252
709	0.03544920849
710	0.03544219187
711	0.03543385102
712	0.03542649392
713	0.0354215604
714	0.03541153127
715	0.03540685416
716	0.03539023785
717	0.03538319984
718	0.03537792708
719	0.03537151571
720	0.03536255111
721	0.0353480293
722	0.03534380331
723	0.03533547683
724	0.03531839779
725	0.03530921952
726	0.03530446257
727	0.03529221058
728	0.03528140207
729	0.0352667998
730	0.03526069986
731	0.03525384125
732	0.03524994004
733	0.0352390932
734	0.03523532396
735	0.03522914492
736	0.03522246446
737	0.03521086701
738	0.03520376389
739	0.03519478804
740	0.03518831111
741	0.03518452715
742	0.03517156253
743	0.03515946924
744	0.03515342416
745	0.03514349099
746	0.03513944987
747	0.0351288794
748	0.0351204318
749	0.03510863345
750	0.03509456444
751	0.03508341084
752	0.03507348816
753	0.03507165038
754	0.03506266664
755	0.03505708961
756	0.03504461461
757	0.0350302587
758	0.03502261432
759	0.035021939
760	0.03501316243
761	0.03500261259
762	0.03500044575
763	0.03499471667
764	0.03498670629
765	0.03497778892
766	0.0349722135
767	0.03496191872
768	0.03496100094
769	0.03495138581
770	0.03494818337
771	0.03494482302
772	0.03493686932
773	0.03492799398
774	0.03492238897
775	0.03491106663
776	0.03490979893
777	0.03490226784
778	0.03489611199
779	0.03489045248
780	0.03488269857
781	0.03487136396
782	0.03486565426
783	0.03486204566
784	0.03485572037
785	0.03485515182
786	0.03484290094
787	0.03483261502
788	0.03482067454
789	0.0348150815
790	0.03480824602
791	0.03480075374
792	0.0347906005
793	0.03478431958
794	0.03478189713
795	0.03478087971
796	0.03477436569
797	0.03476907732
798	0.03476384467
799	0.03475562371
800	0.03474774243
801	0.03474583264
802	0.03473536156
803	0.03471865944
804	0.03471244229
805	0.03470535247
806	0.03469763094
807	0.03469165861
808	0.03468753413
809	0.03467745546
810	0.03466608205
811	0.03465356571
812	0.03464060075
813	0.03463544924
814	0.03463206994
815	0.03462191583
816	0.03461624278
817	0.03460453104
818	0.03460002884
819	0.03458378183
820	0.03457460398
821	0.0345662641
822	0.03455579141
823	0.03455287912
824	0.03454039667
825	0.03453543884
826	0.03452482907
827	0.03451439808
828	0.03450762672
829	0.03449646433
830	0.03448625339
831	0.03447487914
832	0.03447427023
833	0.03446525868
834	0.03446451637
835	0.03445971548
836	0.0344518918
837	0.03443864979
838	0.03443232598
839	0.03442577901
840	0.03441307503
841	0.03440465759
842	0.03440000395
843	0.03439178427
844	0.03438458422
845	0.03437602143
846	0.03436809524
847	0.03436330565
848	0.03434847828
849	0.03433480248
850	0.03433000383
851	0.03432566328
852	0.03432093946
853	0.03430673507
854	0.03429839388
855	0.03429665825
856	0.03429145531
857	0.03428250892
858	0.03427230845
859	0.03426639459
860	0.03426012873
861	0.03424458208
862	0.0342376915
863	0.03422877362
864	0.03422201957
865	0.03421103821
866	0.03420457654
867	0.03419626006
868	0.03418805421
869	0.03417948597
870	0.03417401177
871	0.03416196452
872	0.03415845543
873	0.03414976772
874	0.03414573392
875	0.03413476342
876	0.03412175858
877	0.03411075834
878	0.03410399459
879	0.03409865625
880	0.03409328257
881	0.03409004622
882	0.03407728694
883	0.03406725505
884	0.03406226376
885	0.0340563994
886	0.03405123378
887	0.03404398101
888	0.03403309521
889	0.03402930144
890	0.03401895979
891	0.03400891714
892	0.03399652104
893	0.0339892999
894	0.03397954859
895	0.03397516997
896	0.03396133142
897	0.03395186746
898	0.03394690345
899	0.03393770755
900	0.0339296412
901	0.03391673818
902	0.03390814088
903	0.03390093629
904	0.03388839282
905	0.03388367166
906	0.03387339618
907	0.03386351817
908	0.03385926713
909	0.03385327248
910	0.0338491207
911	0.03383917371
912	0.03383558758
913	0.03381990639
914	0.03381155756
915	0.03380249911
916	0.03379635993
917	0.0337921219
918	0.03378302918
919	0.03377523351
920	0.03377019093
921	0.03376693431
922	0.03376282528
923	0.03375184777
924	0.03374353083
925	0.03373679298
926	0.03372308179
927	0.03371418873
928	0.03370634395
929	0.03370061156
930	0.03369301523
931	0.03368282811
932	0.03367750084
933	0.03367054619
934	0.03366168763
935	0.03365538285
936	0.03364569347
937	0.03364154381
938	0.03363042834
939	0.03362067674
940	0.03361515671
941	0.03361057985
942	0.03360450735
943	0.03359775614
944	0.03359163414
945	0.03358220621
946	0.03357181971
947	0.03356171681
948	0.03355551421
949	0.03354630116
950	0.03353861244
951	0.03353379788
952	0.03351730202
953	0.03351255474
954	0.03350481183
955	0.03349601334
956	0.03349174601
957	0.03348032265
958	0.03347372552
959	0.03346233042
960	0.03345570481
961	0.03345018229
962	0.03344687181
963	0.03343505197
964	0.03343100705
965	0.03342225445
966	0.03341610777
967	0.03340323271
968	0.03339928751
969	0.03339251902
970	0.03339065724
971	0.03338067171
972	0.03337509521
973	0.03336635389
974	0.03336278741
975	0.03335452151
976	0.03334384893
977	0.03333600635
978	0.0333291277
979	0.033317497
980	0.03331225001
981	0.03330748459
982	0.03330023186
983	0.03328337712
984	0.03327602262
985	0.03327033203
986	0.03326512039
987	0.03325999653
988	0.03325154013
989	0.03324171782
990	0.03323522328
991	0.03322589261
992	0.0332182313
993	0.03321233551
994	0.03320923784
995	0.03320070768
996	0.03319552141
997	0.03318762472
998	0.0331796874
999	0.03317899106
1000	0.03316959163
1001	0.03316222367
1002	0.03315684495
1003	0.03315156648
1004	0.0331491022
1005	0.03314812409
1006	0.03314399789
1007	0.03313640453
1008	0.03312399777
1009	0.03311926079
1010	0.03311434676
1011	0.03311008969
1012	0.03310231078
1013	0.03309531738
1014	0.03309161601
1015	0.03308819217
1016	0.0330822727
1017	0.03307465396
1018	0.03306753828
1019	0.03305533316
1020	0.03305001961
1021	0.03304242049
1022	0.03303968545
1023	0.03303550748
1024	0.0330268335
1025	0.03302295615
1026	0.03301865359
1027	0.03301162615
1028	0.03299380946
1029	0.0329848377
1030	0.03297427831
1031	0.0329684624
1032	0.03295660619
1033	0.03294700478
1034	0.03294051637
1035	0.03293687935
1036	0.03292786285
1037	0.03292285144
1038	0.03290703917
1039	0.03289838901
1040	0.03288651116
1041	0.03288196977
1042	0.03287434125
1043	0.03286583213
1044	0.03286045155
1045	0.03285639198
1046	0.03284790375
1047	0.03283864967
1048	0.0328329268
1049	0.03282661344
1050	0.03282146607
1051	0.03281247719
1052	0.03280613866
1053	0.03279458956
1054	0.03278746922
1055	0.0327815097
1056	0.03277085897
1057	0.03276587733
1058	0.03276155509
1059	0.03275790395
1060	0.03275075677
1061	0.03274436493
1062	0.03274017838
1063	0.03273690311
1064	0.03273195949
1065	0.03272854978
1066	0.03272083409
1067	0.03271778207
1068	0.03271135782
1069	0.03270414237
1070	0.03269089111
1071	0.0326786786
1072	0.03267256035
1073	0.03267105724
1074	0.03265956419
1075	0.03264888311
1076	0.03264485699
1077	0.0326386868
1078	0.03263372073
1079	0.03262538126
1080	0.03262210761
1081	0.03261302704
1082	0.03260936633
1083	0.03260067912
1084	0.032594608
1085	0.03259099243
1086	0.03258437807
1087	0.0325739334
1088	0.03256054356
1089	0.03254761261
1090	0.03253824333
1091	0.03253245397
1092	0.03252429412
1093	0.0325210908
1094	0.03251600706
1095	0.03250805591
1096	0.03250324812
1097	0.03249781773
1098	0.0324893912
1099	0.03248641495
1100	0.03247812151
1101	0.0324717012
1102	0.03246683508
1103	0.03245858767
1104	0.03245309825
1105	0.03245168598
1106	0.03244539549
1107	0.03243990534
1108	0.03243358516
1109	0.03242884816
1110	0.03242365809
1111	0.03241933455
1112	0.03241127356
1113	0.0324044903
1114	0.0324023523
1115	0.03239632702
1116	0.03238827376
1117	0.03238436317
1118	0.03237909666
1119	0.03237376051
1120	0.03236823423
1121	0.03236340759
1122	0.03235628593
1123	0.03235133185
1124	0.03234761998
1125	0.03234451887
1126	0.03233583918
1127	0.03232725431
1128	0.03231416891
1129	0.03230838525
1130	0.03230503405
1131	0.03230027973
1132	0.03229556532
1133	0.0322865539
1134	0.03228011306
1135	0.0322718314
1136	0.03226259872
1137	0.03225723707
1138	0.03224830607
1139	0.0322468884
1140	0.03224239357
1141	0.03223626373
1142	0.03223090569
1143	0.03221939705
1144	0.03221474635
1145	0.03220491207
1146	0.03219835681
1147	0.03219002149
1148	0.03218408839
1149	0.03217269236
1150	0.03216790343
1151	0.03215993456
1152	0.03215389174
1153	0.03214884478
1154	0.03214071343
1155	0.03213401536
1156	0.03212958212
1157	0.03212178604
1158	0.03211687176
1159	0.03211193564
1160	0.03210713198
1161	0.03210178329
1162	0.03209144414
1163	0.03208454952
1164	0.03208162484
1165	0.03207668257
1166	0.03206898887
1167	0.03206305981
1168	0.03205683595
1169	0.03205139298
1170	0.03204746116
1171	0.03203720461
1172	0.03203040478
1173	0.03202867122
1174	0.03202448421
1175	0.03201834206
1176	0.03200694596
1177	0.03200041881
1178	0.03199458503
1179	0.03199189454
1180	0.03197973848
1181	0.03197260964
1182	0.0319677985
1183	0.0319626987
1184	0.03196036553
1185	0.03195314546
1186	0.03194627895
1187	0.03194078697
1188	0.03193797377
1189	0.03193216726
1190	0.03192585842
1191	0.03191871425
1192	0.03191218207
1193	0.03190358335
1194	0.03190038427
1195	0.0318947942
1196	0.0318895515
1197	0.03188595066
1198	0.0318792886
1199	0.03187268314
1200	0.03186886099
1201	0.03186374152
1202	0.03185920596
1203	0.03185305724
1204	0.03184360545
1205	0.03183814452
1206	0.03182647434
1207	0.03182332718
1208	0.03181855166
1209	0.03180913718
1210	0.03180186472
1211	0.03180002217
1212	0.03179110038
1213	0.03178690686
1214	0.03178243165
1215	0.03176976999
1216	0.03175816843
1217	0.03175194038
1218	0.03174520413
1219	0.03173756431
1220	0.0317314427
1221	0.03172570269
1222	0.03172312451
1223	0.03171635815
1224	0.03171193496
1225	0.03170711287
1226	0.03170100343
1227	0.03169665437
1228	0.03168961063
1229	0.03168550585
1230	0.03168257071
1231	0.0316760846
1232	0.03166947491
1233	0.0316625485
1234	0.03165826982
1235	0.03165542307
1236	0.0316500493
1237	0.03164647571
1238	0.03164242829
1239	0.0316358554
1240	0.03162993202
1241	0.03162381254
1242	0.03161681797
1243	0.03160885385
1244	0.0316076406
1245	0.03160250186
1246	0.03159540784
1247	0.03159193355
1248	0.03158213606
1249	0.03157785444
1250	0.03157064774
1251	0.03156718787
1252	0.03156481208
1253	0.03155855633
1254	0.03155311545
1255	0.03154771739
1256	0.03154186597
1257	0.0315404631
1258	0.03153795366
1259	0.0315336117
1260	0.03152694495
1261	0.03152327124
1262	0.03151703322
1263	0.03151173732
1264	0.03150466422
1265	0.03149749736
1266	0.03149250348
1267	0.03148845488
1268	0.03148327089
1269	0.03147858541
1270	0.0314730067
1271	0.03147053907
1272	0.03146730152
1273	0.03146275634
1274	0.03146062659
1275	0.03145000472
1276	0.03144500288
1277	0.03143772957
1278	0.03142891536
1279	0.03142505065
1280	0.03142152958
1281	0.03141419302
1282	0.03140946902
1283	0.03140542291
1284	0.03140385391
1285	0.0313935927
1286	0.03138796587
1287	0.0313832381
1288	0.0313792929
1289	0.03136924823
1290	0.03136498287
1291	0.0313580577
1292	0.03135404229
1293	0.03134873543
1294	0.03134263561
1295	0.03133832849
1296	0.03132915026
1297	0.03132501775
1298	0.03131829331
1299	0.03131577782
1300	0.03131287498
1301	0.03130337496
1302	0.03129938156
1303	0.03128951624
1304	0.03128564058
1305	0.03128209133
1306	0.0312758017
1307	0.03127131568
1308	0.03126591631
1309	0.03125899066
1310	0.03125025397
1311	0.03124777803
1312	0.03124021821
1313	0.03123449544
1314	0.03122594305
1315	0.0312209036
1316	0.0312143496
1317	0.03120799259
1318	0.0312017277
1319	0.03119726053
1320	0.0311901242
1321	0.0311808153
1322	0.03117734934
1323	0.03117335131
1324	0.03116587067
1325	0.0311603113
1326	0.03115640839
1327	0.03115270736
1328	0.03114698962
1329	0.03113971794
1330	0.03113538718
1331	0.03112920315
1332	0.03112195664
1333	0.03111687478
1334	0.03110764923
1335	0.03110317119
1336	0.03110067173
1337	0.03109164893
1338	0.03108504677
1339	0.03107735205
1340	0.03107160537
1341	0.03106622784
1342	0.03105774963
1343	0.03105094851
1344	0.03104631371
1345	0.03104374011
1346	0.03103563402
1347	0.03102769377
1348	0.03102270789
1349	0.03101414713
1350	0.03101068135
1351	0.0310018987
1352	0.03099582517
1353	0.03098914261
1354	0.03098302975
1355	0.03097645485
1356	0.03097212002
1357	0.03096585977
1358	0.03096041686
1359	0.0309585785
1360	0.03095077233
1361	0.03094563439
1362	0.03093907708
1363	0.0309346044
1364	0.03093277864
1365	0.03092391584
1366	0.03092181815
1367	0.03091743769
1368	0.03091306262
1369	0.03090790288
1370	0.03090043813
1371	0.03089174419
1372	0.03088297016
1373	0.03087792317
1374	0.03087281373
1375	0.03086703353
1376	0.03086222417
1377	0.03086015879
1378	0.03085692031
1379	0.03084777311
1380	0.03084019419
1381	0.03083487072
1382	0.03082973311
1383	0.03082176805
1384	0.03081754423
1385	0.0308151232
1386	0.0308072286
1387	0.03080422727
1388	0.03079787811
1389	0.03079119394
1390	0.03078684617
1391	0.0307807153
1392	0.03077536864
1393	0.03077172344
1394	0.03076741709
1395	0.03076356242
1396	0.03075954768
1397	0.03075722796
1398	0.03074996596
1399	0.03074779209
1400	0.03074521891
1401	0.03073685421
1402	0.03072976486
1403	0.03072652396
1404	0.03071845063
1405	0.03071135707
1406	0.0307057717
1407	0.03069994069
1408	0.03069178342
1409	0.03068409827
1410	0.03067876137
1411	0.03067248057
1412	0.03066620646
1413	0.03066482433
1414	0.03066098466
1415	0.03065392128
1416	0.0306500846
1417	0.03064584306
1418	0.03063915841
1419	0.03063633768
1420	0.03062858678
1421	0.03061946969
1422	0.03061525851
1423	0.03061184308
1424	0.03060397293
1425	0.03060121422
1426	0.03059438709
1427	0.03058994665
1428	0.03057995525
1429	0.0305749892
1430	0.03057084416
1431	0.03056332622
1432	0.0305592067
1433	0.03055640391
1434	0.03054880261
1435	0.03054021816
1436	0.03053075754
1437	0.0305286331
1438	0.03052361952
1439	0.03051801455
1440	0.03051523609
1441	0.03050915133
1442	0.03050336743
1443	0.0304937069
1444	0.03048964356
1445	0.03048589816
1446	0.03047553097
1447	0.0304697328
1448	0.03046341926
1449	0.03045553685
1450	0.03045344842
1451	0.03044598874
1452	0.03044194254
1453	0.03043563196
1454	0.03042881449
1455	0.0304184337
1456	0.03041304818
1457	0.03040709747
1458	0.03040182843
1459	0.03039346705
1460	0.03038756285
1461	0.0303794894
1462	0.0303758349
1463	0.03036745726
1464	0.03036407471
1465	0.03036295901
1466	0.03035799955
1467	0.03035209499
1468	0.03034810997
1469	0.03034271101
1470	0.03033221687
1471	0.03032238513
1472	0.03031485453
1473	0.03030759633
1474	0.03030199674
1475	0.03029592917
1476	0.03028918877
1477	0.03028425861
1478	0.03027505231
1479	0.03026756738
1480	0.03026166443
1481	0.03025229638
1482	0.03024929467
1483	0.03024236701
1484	0.03023343217
1485	0.030226386
1486	0.03021888137
1487	0.03021118629
1488	0.03020490751
1489	0.03019905483
1490	0.0301914893
1491	0.03018384984
1492	0.03017583206
1493	0.03017060911
1494	0.03016683272
1495	0.03015971023
1496	0.03014974732
1497	0.03014570617
1498	0.03013726733
1499	0.03012988076
